Song_id,Song,Singer/Artists,Album/Movie,User-Rating,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,mfccs_mean_0,mfccs_mean_1,mfccs_mean_2,mfccs_mean_3,mfccs_mean_4,mfccs_mean_5,mfccs_mean_6,mfccs_mean_7,mfccs_mean_8,mfccs_mean_9,mfccs_mean_10,mfccs_mean_11,mfccs_mean_12,mfccs_std_0,mfccs_std_1,mfccs_std_2,mfccs_std_3,mfccs_std_4,mfccs_std_5,mfccs_std_6,mfccs_std_7,mfccs_std_8,mfccs_std_9,mfccs_std_10,mfccs_std_11,mfccs_std_12,cent_mean,cent_std,cent_skew,contrast_mean_0,contrast_mean_1,contrast_mean_2,contrast_mean_3,contrast_mean_4,contrast_mean_5,contrast_mean_6,contrast_std_0,contrast_std_1,contrast_std_2,contrast_std_3,contrast_std_4,contrast_std_5,contrast_std_6,rolloff_mean,rolloff_std,rolloff_skew,zrate_mean,zrate_std,zrate_skew,tempo,Genre
27, Ae Dil Hai Mushkil,Arijit Singh,Ae Dil Hai Mushkil,9.3/10,0.144392871,0.115022316,0.227285827,0.306231978,0.250724162,0.250633715,0.292745461,0.266581613,0.237986064,0.257008056,0.305596877,0.241864149,0.117943628,0.114798217,0.125456449,0.170224125,0.119796879,0.136697298,0.162067097,0.172210929,0.187667747,0.130800545,0.16642708,0.150563308,-177.6666853,150.7499877,2.763531443,27.57307023,-0.515968497,15.80579186,-8.484600604,0.388180807,-5.336965634,3.143009861,-9.408742667,2.964575611,-1.892674401,82.7274525,30.01184456,24.00682094,19.3840737,10.97906245,13.56529706,12.10006074,12.81436513,11.19080523,12.78446945,10.56521499,11.59344024,10.70092337,2325.548758,1171.015734,2.080104186,17.24637996,13.35342202,20.61109364,22.46901055,22.49472775,20.79050353,41.86605007,6.999715049,4.517118958,5.378568448,5.40137782,5.089091578,4.521238154,8.109636808,4935.726867,2961.592899,0.964719806,0.033288892,0.018468107,2.412721227,123.046875,BollywoodSad
28, Ae Mohabbat Zindabad,Mohammed Rafi,Mughal-E-Azam,9.1/10,0.169379275,0.165090607,0.229535919,0.284205136,0.217012617,0.118294044,0.144777031,0.320999415,0.384208844,0.288855707,0.189716326,0.176522787,0.165697023,0.200818364,0.148359657,0.17286965,0.155374464,0.139215496,0.150924634,0.151240213,0.210306415,0.165542159,0.145013238,0.160583218,-213.9934479,192.9354866,-49.94514437,19.30997035,11.43995975,-8.168922692,1.076303387,-0.054239042,-0.809495248,7.416102364,-2.994620964,-0.886295452,2.957079349,56.97498132,28.978491,20.39328375,13.29283747,17.163255,13.44194457,10.34392949,11.25221887,8.116592915,8.466974032,8.607334777,9.559772347,9.74540371,1863.756872,814.5714129,7.36278247,17.65803523,13.82864602,20.2906361,22.17821619,21.43073936,21.42837121,41.14349633,5.471250282,4.665954039,4.89495781,4.724322424,4.163659198,3.511460446,4.554728867,3492.865196,1448.967465,5.31849591,0.047775919,0.036185485,11.23785185,95.703125,BollywoodSad
29, Agg Lage Aaj Kal De Fashion Nu,"Hard Kaur, Labh Janjua",Haal-E-Dil,9.4/10,0.155847575,0.140455603,0.186536187,0.303456627,0.359163449,0.267189546,0.155597598,0.225171711,0.303377787,0.330015401,0.295935752,0.205337171,0.103943533,0.097832527,0.108865446,0.135062653,0.179763692,0.123593313,0.097590378,0.135073227,0.161756571,0.202115721,0.127028841,0.11384357,-219.0588061,150.0325156,-28.39137802,36.96201258,0.660037224,29.82209978,0.233529731,2.750412468,7.231395319,-1.24636927,10.57203369,-0.554753269,9.483558984,44.36272137,19.38937552,18.02949845,18.41362884,17.25643853,11.59454869,12.64696694,11.06368398,9.044279463,9.356529297,10.11970421,10.41625389,9.069762314,2271.405191,813.9857303,1.38848948,17.72278555,13.0816727,17.86806785,18.48169823,19.84802746,18.96401085,44.95077208,5.797136549,4.600789995,5.221606387,4.955601145,4.637481543,3.678708875,3.798014208,4881.430587,1946.557614,0.639683989,0.031215142,0.021291471,4.018448572,107.6660156,BollywoodDance
30, Aha Aha,Falguni Pathak,Na Tum Jaano Na Hum,8.8/10,0.1552636,0.14244263,0.170064933,0.208490698,0.220604007,0.260701096,0.267002362,0.3824639,0.390040354,0.285836714,0.199261125,0.163175237,0.150017629,0.14185044,0.133107191,0.138978182,0.1172312,0.147638664,0.147825205,0.138520393,0.152247221,0.1403642,0.176862958,0.135815572,-325.2342885,92.53084046,-33.38237387,26.5607524,-4.352592471,16.31960591,-3.008435917,15.51503221,4.543654467,3.653268977,5.144272035,1.833130578,0.096560385,74.94668288,32.97488309,32.54186342,24.73692663,20.19735925,14.14877321,17.69434324,13.63549599,14.53358118,16.27009801,13.53953897,12.47677457,14.428904,3478.396746,1349.273861,1.307265729,16.48261253,15.62780868,23.96248489,25.35208104,24.41781439,25.42100826,42.05686331,6.631720826,5.694566859,7.937709504,7.541393365,6.61957519,6.720470903,5.483660117,7026.189363,2667.701352,0.175862893,0.072015307,0.055206514,1.928184442,84.72079918,BollywoodRomantic
31, Aisa Kyun Maa,Sunidhi Chauhan,Neerja,9.7/10,0.100961823,0.078709314,0.247450179,0.358899286,0.266781439,0.126275836,0.150198703,0.233986318,0.240649707,0.23108816,0.232342631,0.173111546,0.174598145,0.124661485,0.185173038,0.241854963,0.18568913,0.154670114,0.151666838,0.215588969,0.222106167,0.187788417,0.225704397,0.177900678,-293.1818801,177.695051,23.40768279,24.66435755,22.68218922,12.54998935,8.307075575,6.275573,9.082613342,-1.355862206,-1.196473283,0.177100121,-5.902404058,52.82389219,30.1946762,22.98071248,16.22242952,14.13151175,12.6010612,12.71543919,11.70700937,12.19624789,11.58034378,11.73159118,13.76389375,12.6269285,991.0814576,676.175155,5.841335627,20.93531696,14.92293272,24.29073392,26.31001149,28.95012502,36.40038048,39.41685608,6.58917549,4.838692903,5.551450238,5.004199812,6.354084382,6.017857048,8.404558621,1857.265143,1660.186633,4.818963334,0.017172808,0.012532225,12.4376491,165.4411765,BollywoodSad
32, Ajnabi Shehar,Sonu Nigam,Jaan-E-Mann,9.5/10,0.181662525,0.143726787,0.147343848,0.287316187,0.343383399,0.272811441,0.186275564,0.224225681,0.244982331,0.177990246,0.162154005,0.195611859,0.165663952,0.182508342,0.159074071,0.180182006,0.24099996,0.168176518,0.186190592,0.173664633,0.195364467,0.183230939,0.161389954,0.188637014,-215.5593858,120.6617556,-14.87776822,52.97141305,0.720509017,25.2102558,-5.898271773,9.259340632,-0.415149228,3.684910934,-4.553420519,1.984461971,3.189852205,87.57628259,30.00872656,23.88374895,20.89488984,19.67428795,14.50744495,13.63742993,13.38161345,11.26312348,11.59981148,11.77838076,11.97404187,11.54087194,3073.591376,1163.044831,1.312467467,18.65402864,15.10406208,23.00476693,25.13804783,24.41247602,24.18221129,46.47252754,6.459153385,4.967027797,5.530789553,5.458585448,5.981988566,6.022059613,6.114931213,6718.855168,2388.606689,0.434433041,0.054722505,0.042497518,4.003300896,101.3327206,BollywoodRomantic
33, Akh Lad Jaaye,"Asees Kaur, Badshah, Jubin Nautiyal",Loveratri,9.2/10,0.20269619,0.197990398,0.441646379,0.526137518,0.383575401,0.16769634,0.142741451,0.129196841,0.119470155,0.103619705,0.11179131,0.151115521,0.150392013,0.113426601,0.120772045,0.14260332,0.092863931,0.128950871,0.117684644,0.116841031,0.121561528,0.097242464,0.101745899,0.132043083,-204.4456509,125.5321942,7.374868368,30.56598233,-1.768089806,29.91173471,-2.775689779,15.90914869,7.5024481,9.346219269,16.58176955,5.298833979,5.357759057,70.92064433,31.66916658,27.50730503,21.00190045,15.13402334,17.68950578,16.58044015,13.93872322,12.34530869,10.65937556,13.33027015,10.73197442,9.159073541,2779.028956,1515.912057,0.96220566,19.22191586,14.99158029,20.43324564,21.18523489,20.98610455,22.01914474,44.56137095,5.668590382,5.649542009,5.556344784,5.403072729,5.197406614,5.479303764,7.589368589,6260.533357,3306.968706,-0.189329177,0.026657553,0.027105789,3.929456783,95.703125,Bollywood
34, Albela Sajan,"Ustad Sultan Khan, Kavita Krishnamurthy, Shankar Mahadevan",Hum Dil De Chuke Sanam,9.2/10,0.19369599,0.265528361,0.404043614,0.427187652,0.29212917,0.177310315,0.214384228,0.221121531,0.169401866,0.199960723,0.209693777,0.1749847,0.131831642,0.110147722,0.118976474,0.14198033,0.141965806,0.10861836,0.14150119,0.141830549,0.107031308,0.124318286,0.11095199,0.127248404,-144.950413,152.5230333,-47.33206655,42.96009504,-5.220587064,10.7567282,8.249797145,4.231690345,-3.157780515,-0.284878562,0.368142677,-2.323385815,4.286529354,54.12558808,23.92434323,21.26554072,16.83692031,15.55643646,13.04541604,14.92536801,12.19053556,11.25637323,16.46362126,12.24182487,10.12283599,10.76802908,2678.247561,802.3127589,1.941524654,24.39973595,14.21778408,20.68278042,23.34415822,22.61313715,23.29414682,47.54823096,5.999934528,4.722758936,4.833087831,5.269306297,4.667723513,4.075200955,3.512555637,5253.986939,1634.70028,1.27091541,0.060551811,0.027333852,1.730093073,126.0480183,BollywoodDance
35, Alif Zaber Aa,Mohammed Rafi,Love In Shimla,9.1/10,0.176470206,0.236403892,0.283857726,0.196316827,0.127397834,0.161787215,0.307916522,0.348223532,0.292398232,0.244592403,0.262417596,0.242985233,0.13872294,0.12937357,0.148934219,0.138324911,0.118976711,0.118344518,0.172684189,0.191315028,0.139085321,0.15196791,0.147080314,0.161867074,-319.2406966,200.824054,-15.23491963,0.60410109,26.52888625,-2.515987771,-6.559553797,2.135834746,3.206245517,-1.517401263,-2.796050902,-1.965313745,-5.089544451,43.00169171,20.94735541,28.30047947,13.34873363,12.84544721,9.823374139,11.40617655,10.41076343,9.26141243,9.802644048,9.66922447,10.03599783,10.16479719,1257.436405,405.2869537,8.308531166,23.7377102,14.52128747,21.35931968,23.54910278,21.87837025,24.59576009,34.56865273,6.431871676,4.474525526,4.936827391,4.514734341,4.183032078,3.284159518,3.051262309,2313.217499,829.5353094,5.350349909,0.033852796,0.019342307,5.318248741,89.10290948,BollywoodDance
36, All The Best,"Antara Mitra, Rana, Soham",All The Best,9.2/10,0.19286082,0.209468402,0.180935882,0.191448049,0.281903382,0.360312761,0.357615091,0.313814408,0.279114018,0.303969695,0.28352126,0.211748654,0.088271364,0.098627409,0.105864079,0.080051753,0.094394735,0.101480371,0.124093516,0.096117892,0.100655732,0.113233775,0.085713488,0.095232682,-324.5281537,186.1767608,-31.60477827,28.8199856,10.63702711,10.97804754,6.960646377,4.457512518,9.34858786,6.942444575,14.00900129,10.52979046,6.970787023,64.59982108,32.3784769,15.2215872,12.36949814,15.6362957,8.615357442,7.279236301,7.721887137,7.384654738,7.41137903,9.303364719,8.630033228,7.75967743,1603.088874,568.2449731,4.65261952,15.092929,14.00486275,15.14541008,17.12874433,18.67859167,19.3414375,36.36664296,5.213721996,4.328902755,5.825746261,5.561962817,5.161103107,3.449376491,4.1576796,3189.185631,1276.633213,4.231299054,0.027803816,0.01846131,7.159902974,101.3327206,BollywoodDance
37, Allah Hi Reham,Ustad Rashid Khan,My Name is Khan,9.6/10,0.149966126,0.213834093,0.353012423,0.394927106,0.290224548,0.168023941,0.122730231,0.124006618,0.134812565,0.266356999,0.363399721,0.247625122,0.137051871,0.152554496,0.15096569,0.154281786,0.106084272,0.144093432,0.124725572,0.148202046,0.154467263,0.118279803,0.132851246,0.110058292,-201.5711431,150.2227616,-13.39331622,23.68868498,-3.138937682,15.67690722,-6.025403728,5.968194695,-12.52784964,-3.722238466,-9.810403862,-3.94788567,-3.722568477,63.61672247,27.6749274,13.15574597,15.15073517,14.32470762,12.55051087,10.99780612,11.05120036,11.83190266,11.31252527,9.707743899,9.049157437,10.67237415,2560.468397,1208.750642,3.256553915,25.7113741,14.91593392,22.0390014,22.65590691,22.34946031,23.40782205,44.41323862,5.982094412,4.540662196,5.111268452,4.784180415,4.460151873,4.621782148,5.085482225,5340.658868,2670.278096,1.45217675,0.036489292,0.01443238,2.378541091,109.9567819,BollywoodRomantic
38, Allah Maaf Kare,"Shilpa Rao, Sonu Nigam",Desi Boyz,9.3/10,0.241156219,0.292673332,0.29411341,0.246205647,0.223188626,0.302824638,0.360829954,0.282671378,0.209221106,0.185873483,0.194459582,0.161078275,0.118554944,0.153170418,0.119321931,0.155456005,0.111703571,0.125143623,0.141124421,0.128739845,0.130746452,0.124057408,0.149245104,0.141623605,-173.955491,141.2915476,-3.965798734,43.93435403,-8.284933674,24.78172451,-3.535210711,10.47565985,3.689102487,3.303045392,3.576022965,2.360783347,9.944846983,55.15561554,26.5579936,24.6798373,18.8527042,17.15723163,14.57934308,12.00707161,12.76156214,10.24594584,10.33852494,10.06237276,12.56948146,14.82742101,2649.388589,1139.150592,0.790654123,19.91165223,12.85504895,20.80704009,21.1106164,20.76538633,20.17452614,46.18833576,6.765433678,4.202069436,5.746078446,4.762316192,4.358266699,4.149965469,6.301727118,6137.325871,2634.689502,-0.123026564,0.033731107,0.024823183,3.730757578,139.6748311,Bollywood
39, Anandoloke,Clinton Cerejo,Kahaani 2,9.6/10,0.225562048,0.282911846,0.230160747,0.193472894,0.232056794,0.282711145,0.274469222,0.212535182,0.221477746,0.197036712,0.151987229,0.121960328,0.17644396,0.19413927,0.163946895,0.185984819,0.174921926,0.210382555,0.215991873,0.179602709,0.200910075,0.176934238,0.154478825,0.13766714,-280.385224,183.716938,10.74528901,29.26483156,9.372031513,2.177529248,-8.256971398,1.868429827,-0.635521554,-4.572239398,-3.659147497,-6.564544285,-1.616627409,72.55412341,20.07983091,35.71391827,17.17638486,16.5158153,14.44727115,9.563513858,10.64954058,8.800411744,8.291690959,7.619381948,10.22076724,9.292734036,1282.243659,562.1998916,3.427895624,29.22719722,14.62646092,21.31030737,25.75562899,23.39448767,23.19129877,38.15972401,5.653484498,4.76934037,4.660191928,5.011215929,3.844370178,4.198798838,5.200055463,2206.640058,1277.749372,2.096611938,0.021281769,0.011677924,3.110219559,135.9991776,BollywoodDance
40, Ang Lag Ja Balma,Asha Bhosle,Mera Naam Joker,8.1/10,0.247419828,0.248282956,0.240989631,0.268005937,0.334479088,0.34558303,0.291821436,0.241447944,0.217399551,0.140761542,0.115286483,0.171240759,0.169429883,0.145777663,0.140069592,0.146389018,0.127340944,0.170329518,0.139803358,0.164109924,0.160446838,0.132734773,0.13138796,0.139456306,-283.6411308,161.0572122,-63.51012323,15.11028861,27.67305691,2.961914446,13.20761746,5.574307026,-8.738288293,-7.838706716,-16.38766487,-13.03530189,-6.488355948,70.31506617,27.77042251,30.35416123,16.63920831,12.0158653,12.53905459,11.01800945,8.789542966,8.602803473,10.22092926,9.630702055,9.707857267,10.10972198,2066.560127,722.9211167,2.437902361,23.78255731,12.47137579,21.02193972,22.11146166,20.97865232,22.08014758,36.19402998,5.953905027,4.845367815,5.712223519,5.147508147,4.249489951,3.903141747,5.988007196,3707.910929,1364.964803,4.296868994,0.051976637,0.028765044,0.547363244,129.1992188,BollywoodRomantic
41, Anjaana Anjaani Ki Kahani,"Monali Thakur, Nikhil Dsouza",Anjaana Anjaani,9.3/10,0.137037169,0.186016031,0.197834066,0.188317042,0.203844424,0.263699566,0.334474948,0.385643265,0.402272277,0.349957294,0.24395902,0.137840687,0.08967479,0.107414697,0.120372505,0.085852653,0.120183543,0.079089798,0.116241592,0.133551607,0.090966213,0.121511105,0.102394928,0.079895645,-169.1521029,127.8804369,-11.86372526,38.6836394,-9.775277195,32.11534399,0.071745313,19.02584512,5.28471702,9.918386257,5.908355544,5.452770456,3.689313788,61.33604145,25.23182429,14.08613124,14.890646,10.60334441,12.46168394,8.71667994,11.70892102,9.143550995,10.89605697,9.681870599,10.44540357,10.22304029,3163.78931,1070.810494,0.522580892,18.63588083,13.78460648,17.67209039,18.99290941,18.97330425,18.5048535,47.89345529,5.386525651,4.474050003,5.045328731,5.066842464,4.273017753,4.29013831,5.881329031,7532.135591,2491.960719,-0.31516716,0.034505617,0.027701892,3.475069673,139.6748311,BollywoodSad
42, Ankahee,Amit Trivedi,Lootera,9.6/10,0.188825875,0.225466524,0.188577931,0.206828266,0.251713563,0.2154555,0.169525108,0.170348948,0.294034699,0.333431826,0.262816073,0.184300048,0.148144465,0.178537535,0.177175924,0.164650964,0.19807826,0.14822707,0.176775332,0.137670264,0.187690988,0.195447972,0.167466263,0.204339032,-232.6136817,151.2926938,7.999189921,40.53893016,7.020130074,16.79451894,-4.045052648,2.016200792,-0.208366487,-2.880568852,-9.42270958,-2.186512185,-8.764553279,65.70701128,20.64143066,21.10901518,19.35209457,15.29519679,15.66253322,11.53828069,13.79362226,10.83321629,12.45061621,11.19338497,11.95228889,10.51025074,1894.133147,783.8335949,2.133662633,25.5022275,13.48453204,22.33800649,24.58370546,23.70070273,24.72913532,43.08369305,6.356400757,4.19727107,4.84575627,5.085585272,5.086669448,6.204484968,5.530017575,4079.175179,2148.76304,0.809652654,0.023868898,0.015851457,7.61874534,95.703125,BollywoodRomantic
43, Ankhiyaan,Kanika Kapoor,Do Lafzon Ki Kahani,9.3/10,0.231710897,0.268456818,0.322220591,0.352590686,0.259984409,0.21974248,0.215692324,0.165600102,0.177181946,0.179664506,0.223042667,0.204227598,0.153119479,0.192081054,0.145268689,0.179591844,0.133861645,0.158503414,0.168247131,0.134549353,0.162414847,0.126756602,0.159241793,0.173741646,-235.6656899,148.4939414,-12.99285407,23.16813909,3.976864565,12.10372735,-5.198882178,5.028513,1.79069372,-2.562780335,-1.745211805,0.685569487,-5.753978815,67.73868416,30.22672357,21.97577813,15.43607086,14.00672062,13.15534373,12.88266162,13.70971798,11.78822151,11.86868593,13.31254167,13.64236597,12.51188028,2103.281039,770.5575407,3.000759652,24.68164346,13.18492093,21.60494333,24.93526144,25.4036535,26.18275125,42.90904555,6.250609846,4.241985941,5.225628397,5.302108183,5.027357546,5.761499127,5.275596079,4145.630656,1908.508121,2.12174172,0.038373105,0.024356745,2.916977673,97.50884434,BollywoodSad
44, Apni Bhi Kya Zindagi Hai,Mukesh,Aas Ka Panchhi,8.7/10,0.247242044,0.258852647,0.168133423,0.085944293,0.108815647,0.232954721,0.284395783,0.253843385,0.224232469,0.27360433,0.341732151,0.296855926,0.147977144,0.181327299,0.133932436,0.117467508,0.124554447,0.168888289,0.174970447,0.139446902,0.158541344,0.161736826,0.187123015,0.166798455,-278.9634817,195.2207796,-53.7587299,11.43784035,35.70108927,-6.457922337,7.520308079,-4.204362145,-14.56950434,-3.45722535,-8.544188913,-7.709797964,-6.688085456,58.47198276,31.92892029,24.02482335,10.65186088,10.8160789,9.886415294,8.503698382,8.042798646,8.089618641,8.658587196,8.075276753,8.854348873,8.967510343,1655.504378,628.0256554,4.462298668,28.91755604,14.60766572,19.72701793,20.57618376,20.86191905,22.17866319,35.58514105,5.82088572,4.772987986,4.608963282,4.3680613,3.859321615,3.431179475,3.066520982,3248.643363,1444.551454,5.370786602,0.038843646,0.02063864,1.841065558,112.3471467,BollywoodSad
45, Apni To Har Aah,Mohammed Rafi,Kala Bazar,9.5/10,0.266229597,0.315737907,0.230131159,0.103808762,0.110727733,0.21714715,0.263394487,0.211013803,0.15496417,0.200668627,0.271632347,0.240917229,0.172809099,0.207618431,0.166091821,0.166373087,0.166118371,0.176394347,0.207799946,0.157131795,0.154779521,0.168960006,0.208785044,0.202096643,-311.6880618,183.0838801,-26.75642995,-13.50434423,31.91127229,-2.078367143,-13.57680261,-0.30645555,-7.201343001,-14.75095018,-10.99949779,-6.888256583,-6.974991543,53.65032488,35.25402169,21.64385325,13.20558478,12.80992522,11.39929172,13.3229919,10.00656254,8.218656052,9.907109043,9.245875202,10.64500128,13.34054935,1378.094174,409.02957,1.748778714,16.1807588,17.61692407,23.19152009,24.27854643,22.87781452,26.33804014,30.58280062,7.007016166,5.558895531,4.978875989,5.094430734,4.525420006,4.016638012,3.60403058,2559.318524,877.8974228,4.168032481,0.036981421,0.023057449,1.142977215,89.10290948,BollywoodSad
46, Apni Ulfat Pe Zamane Ka,Mukesh,Sasural,9.3/10,0.25963472,0.209864221,0.15124251,0.16025045,0.218725147,0.275070322,0.261270124,0.235162926,0.207165271,0.197653808,0.19972845,0.238221545,0.192648816,0.167566117,0.156341158,0.162712782,0.176400122,0.199548249,0.159423829,0.174770962,0.175455971,0.165662175,0.18608986,0.163321318,-264.8022707,147.2331822,-44.69577511,28.3459941,13.7215666,-15.83177995,8.529900789,-6.45117112,-6.15423457,-1.556468275,-12.7832503,-5.160215325,-7.103820392,74.23238266,41.43652318,24.43333888,16.29383393,12.66303774,11.95934216,11.70125023,9.162650274,9.091821367,9.159417937,9.630822954,10.12144588,10.38302016,2030.870491,872.734321,1.684016724,19.85523917,14.99419661,21.14265651,22.73448726,21.42860613,21.52893401,39.94615828,7.702571977,4.982864363,5.29386954,5.445019984,4.309939349,4.374804358,7.804107094,4131.354843,1727.061623,1.292431192,0.048813788,0.032926272,3.136788897,132.5120192,BollywoodDance
